gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
PKN2,CNS/Brain,-0.07596655530686852,-0.2784142691860305,0.1506869151413086,0.7695,0.4625,82,2476.0,1.0,False,0.6127578947368421
ERBB3,CNS/Brain,-0.3345454737111448,-0.5167143976968898,-0.1347035457908723,1.0,0.99,82,2098.0,1.0,True,0.04500000000000004
YBX1,CNS/Brain,0.03407432549726086,-0.1878918949408761,0.25276278517033535,0.378,0.4005,82,2481.0,1.0,False,0.623712918660287
KLF6,CNS/Brain,-0.177388993374728,-0.37420171522912066,0.02606843928359437,0.957,0.777,82,2536.0,1.0,False,0.3565588235294118
RHOA,CNS/Brain,0.01565205502020095,-0.21020491505585964,0.21275167784201132,0.4485,0.38,82,1965.0,1.0,False,0.6253953488372094
CBFB,CNS/Brain,-0.04444095798067993,-0.2630033461262047,0.17112137240748204,0.647,0.4,82,2322.0,1.0,False,0.623712918660287
ACSL4,CNS/Brain,-0.22774273913599316,-0.4130294255264308,0.0004186287647220954,0.9795,0.896,82,1918.0,1.0,False,0.22023529411764703
AP1M1,CNS/Brain,0.15366126907566624,-0.06915122678115398,0.3451161080979912,0.0825,0.6845,82,2226.0,1.0,False,0.44541176470588234
TP63,CNS/Brain,-0.22115418147052415,-0.42318247247735785,-0.01823136793966723,0.978,0.871,82,2113.0,1.0,False,0.252972972972973
FERMT2,CNS/Brain,-0.33056861982418784,-0.5037213410687049,-0.1336403982723695,0.9985,0.9845,82,2036.0,1.0,False,0.06199999999999983
ACTB,CNS/Brain,-0.1533452951355022,-0.3683692150345928,0.04108596998633551,0.9325,0.6965,82,2256.0,1.0,False,0.43992000000000003
FGFR1,CNS/Brain,-0.30520402734508034,-0.5126342962376045,-0.11287173985132076,0.9965,0.9695,82,1898.0,1.0,False,0.09278873239436611
FDFT1,CNS/Brain,-0.09093909172019221,-0.2883509883673056,0.1298712773857953,0.8125,0.504,82,2577.0,1.0,False,0.5919116022099448
ITGB5,CNS/Brain,-0.38244371189510273,-0.545070573240555,-0.18932351277472875,1.0,0.999,82,1563.0,1.0,True,0.008000000000000007
GRHL2,CNS/Brain,-0.06850727104422971,-0.286473571506165,0.1508057522585955,0.7045,0.4655,82,1931.0,1.0,False,0.6127578947368421
ZNF671,CNS/Brain,-0.14662345233294907,-0.35131212804487794,0.0608460818930634,0.9085,0.6795,82,2123.0,1.0,False,0.4473290322580645
MECOM,CNS/Brain,-0.38450171545679934,-0.5693133753827344,-0.21117539790449746,1.0,0.998,82,2166.0,1.0,True,0.013935483870967755
PXN,CNS/Brain,-0.065757537014895,-0.29060501810730127,0.16303377230207405,0.7175,0.4505,82,2269.0,1.0,False,0.6149844559585492
HECTD1,CNS/Brain,-0.19378506228726333,-0.4018673377019581,0.005355452984897147,0.9605,0.816,82,2082.0,1.0,False,0.3146456692913387
EZR,CNS/Brain,-0.051615534366172694,-0.2536510527271505,0.17467138877382204,0.6935,0.4095,82,2508.0,1.0,False,0.623712918660287
BAMBI,CNS/Brain,-0.32821428623476157,-0.5039783109954743,-0.13407806931135985,0.9985,0.9905,82,1950.0,1.0,True,0.04500000000000004
MTAP,CNS/Brain,-0.6593188532891818,-0.7782267027061498,-0.5349996037671105,1.0,1.0,82,1271.0,1.0,True,0.0
EP300,CNS/Brain,-0.21251652871064505,-0.40623172803336094,-0.00048179963727923436,0.976,0.8435,82,2124.0,1.0,False,0.28406722689075625
PSMB5,CNS/Brain,0.06483797460531016,-0.1497414116618891,0.27031491882604874,0.2695,0.4325,82,2262.0,1.0,False,0.623712918660287
CDC25B,CNS/Brain,-0.22753221256881745,-0.430141437413571,-0.014199466155023155,0.982,0.9045,82,2139.0,1.0,False,0.2094545454545454
FERMT1,CNS/Brain,-0.015291424753617111,-0.22695163456570278,0.20541573041375116,0.557,0.399,82,2346.0,1.0,False,0.623712918660287
SMAD7,CNS/Brain,-0.2610168156896586,-0.45329627212826246,-0.044408822214884014,0.992,0.9355,82,2546.0,1.0,False,0.16585714285714287
PIM2,CNS/Brain,-0.12925802554694157,-0.3276198862766815,0.10288528218422544,0.8815,0.6255,82,2179.0,1.0,False,0.48342857142857143
KLF5,CNS/Brain,-0.4084787435349269,-0.5763483205988129,-0.22626927397057472,1.0,0.999,82,1921.0,1.0,True,0.008000000000000007
ELMO3,CNS/Brain,0.22778003448071427,0.0284422713485617,0.4257418988493198,0.0175,0.8875,82,1921.0,1.0,False,0.2323018867924528
ESRP2,CNS/Brain,-0.015368122017719643,-0.22702755307556077,0.20532301542485842,0.557,0.3975,82,2345.0,1.0,False,0.623712918660287
TRPS1,CNS/Brain,-0.19459727411166705,-0.39037719509508895,0.01846313346892403,0.962,0.804,82,2350.0,1.0,False,0.32818604651162786
CCNE1,CNS/Brain,-0.31278303665121243,-0.5025092242185822,-0.1056256779746425,0.997,0.9725,82,2109.0,1.0,False,0.08735294117647048
CDK6,CNS/Brain,-0.46357333175806215,-0.6335744910864072,-0.2931598140869265,1.0,1.0,82,1984.0,1.0,True,0.0
GATA3,CNS/Brain,-0.27897507832556967,-0.47636058916807805,-0.07383538542676438,0.993,0.9475,82,2043.0,1.0,False,0.14175
TWNK,CNS/Brain,-0.3099483014297253,-0.5059611004003683,-0.11544304076616041,0.9965,0.9755,82,1959.0,1.0,False,0.0814153846153845
RAPGEFL1,CNS/Brain,-0.1226644330224983,-0.3443291002786941,0.08403699818481458,0.872,0.6065,82,2088.0,1.0,False,0.49705263157894736
RAPGEF2,CNS/Brain,-0.20875524370904322,-0.4027615103468256,0.00921697978633862,0.973,0.851,82,2581.0,1.0,False,0.2750769230769231
CCND1,CNS/Brain,-0.6810578819858979,-0.7833705434264011,-0.555593834272879,1.0,1.0,82,1421.0,1.0,True,0.0
ATP5F1B,CNS/Brain,-0.04445979890897142,-0.26307653369847217,0.17225545350810845,0.643,0.4035,82,2258.0,1.0,False,0.623712918660287
KRT18,CNS/Brain,-0.07399931624247535,-0.29958167080014425,0.148949644804387,0.745,0.4845,82,2120.0,1.0,False,0.6051521739130435
ELK3,CNS/Brain,-0.22837682504160603,-0.41409543249949143,-0.019223949534586227,0.984,0.8865,82,1956.0,1.0,False,0.2323018867924528
NEDD9,CNS/Brain,-0.5639342233005574,-0.7052283079942814,-0.4154508325214717,1.0,1.0,82,1480.0,1.0,True,0.0
PTP4A1,CNS/Brain,-0.26091383749566266,-0.4645211656691741,-0.05024828376279644,0.991,0.932,82,1846.0,1.0,False,0.16882758620689642
CCND3,CNS/Brain,-0.14066404890962925,-0.37384676834428365,0.05676050950386413,0.8995,0.6685,82,2267.0,1.0,False,0.45033962264150945
BCL6,CNS/Brain,-0.21045586024800736,-0.40873616501944016,0.0034741272376033194,0.9675,0.8405,82,2410.0,1.0,False,0.28709999999999997
EVA1A,CNS/Brain,-0.4111034113268288,-0.5797583356044989,-0.21461567516340896,1.0,0.9985,82,2295.0,1.0,True,0.011571428571428155
DOCK7,CNS/Brain,-0.22835099466294087,-0.43259534221549645,-0.03279668124094148,0.9845,0.8905,82,2100.0,1.0,False,0.22963106796116514
AKT3,CNS/Brain,-0.11606135124738262,-0.33390025763605097,0.08019568499646157,0.8755,0.592,82,2379.0,1.0,False,0.5035885714285714
F3,CNS/Brain,-0.09409159763070987,-0.32047417906408726,0.10180489927267566,0.804,0.516,82,2534.0,1.0,False,0.5814
TNFAIP3,CNS/Brain,-0.09736930831050902,-0.3045214874873606,0.12724137986586026,0.8025,0.5345,82,2271.0,1.0,False,0.5680677966101695
MYB,CNS/Brain,0.09689947163023738,-0.12299560975023649,0.31189238267894903,0.1815,0.522,82,2688.0,1.0,False,0.5800449438202246
SGK1,CNS/Brain,-0.06355301960332871,-0.2772866737216498,0.15908668965849193,0.7125,0.443,82,2292.0,1.0,False,0.6201649484536081
CCND2,CNS/Brain,-0.6388074892910445,-0.7660416778474224,-0.4975321561990227,1.0,1.0,82,1334.0,1.0,True,0.0
YPEL5,CNS/Brain,-0.18735232212272288,-0.38819620669203,0.037637594605189895,0.9535,0.788,82,2464.0,1.0,False,0.35224615384615376
DNAJC15,CNS/Brain,-0.21472631122356664,-0.4124955498481775,-0.007306184828023754,0.9755,0.8545,82,2686.0,1.0,False,0.2750769230769231
DUSP4,CNS/Brain,-0.24807287614816517,-0.4529978388259226,-0.044876528770723956,0.991,0.916,82,2175.0,1.0,False,0.1950967741935483
TWIST1,CNS/Brain,-0.36868405633511836,-0.5566364340056789,-0.16660123484134526,0.9995,0.996,82,1717.0,1.0,True,0.027000000000000024
PARD6B,CNS/Brain,-0.3112882173576863,-0.5029318202677282,-0.1127977148204573,0.998,0.9765,82,2130.0,1.0,False,0.08057142857142845
ZNFX1,CNS/Brain,-0.31941785906950204,-0.5143439842272901,-0.13969740872647746,0.9995,0.982,82,1859.0,1.0,False,0.06821052631578953
SNAI1,CNS/Brain,-0.2843485435495263,-0.46894430704061096,-0.06437386951919422,0.995,0.95,82,2239.0,1.0,False,0.13944303797468366
SOX9,CNS/Brain,-0.2528955972382887,-0.44995698335542156,-0.059718255633373074,0.99,0.929,82,2152.0,1.0,False,0.17427272727272716
PAX8,CNS/Brain,0.1258270180451485,-0.10773035427111871,0.3308409665620453,0.136,0.6165,82,2309.0,1.0,False,0.49015384615384605
FOXA2,CNS/Brain,-0.41894010773761237,-0.602175661672927,-0.25060295446904224,1.0,0.999,82,2103.0,1.0,True,0.008000000000000007
