gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
GRHL2,Ovary/Fallopian Tube,-0.4409620010357336,-0.6256135974445685,-0.20907535705694769,0.9995,0.9965,56,1943.0,1.0,True,0.024387096774193182
ZNF671,Ovary/Fallopian Tube,0.12949727466512684,-0.13049309561887418,0.3739771176286819,0.157,0.6275,56,2088.0,1.0,False,0.5099240506329114
MECOM,Ovary/Fallopian Tube,-0.5705213816389517,-0.7529774793047841,-0.386825396812166,1.0,1.0,56,1676.0,1.0,True,0.0
PXN,Ovary/Fallopian Tube,0.0004991577805940617,-0.26321730333767285,0.2527166594599355,0.497,0.4435,56,2174.0,1.0,False,0.5569999999999999
HECTD1,Ovary/Fallopian Tube,-0.20023126720567685,-0.4205212629659458,0.05851308364832031,0.9295,0.7805,56,2605.0,1.0,False,0.4087241379310345
EZR,Ovary/Fallopian Tube,-0.22360455849944702,-0.4592290412815643,0.034042177253175376,0.948,0.8495,56,1752.0,1.0,False,0.3283636363636363
BAMBI,Ovary/Fallopian Tube,-0.08950146265043665,-0.343256751221797,0.1622133484483681,0.752,0.5575,56,2098.0,1.0,False,0.5461714285714285
MTAP,Ovary/Fallopian Tube,-0.44744138804298395,-0.641303052163426,-0.20756506372433586,1.0,0.9975,56,1863.0,1.0,True,0.017999999999999617
EP300,Ovary/Fallopian Tube,-0.174437183687964,-0.4122472893294751,0.07470017406287344,0.9125,0.746,56,2418.0,1.0,False,0.43367441860465117
PSMB5,Ovary/Fallopian Tube,0.15503802289179858,-0.10992494148431242,0.39370682284481706,0.113,0.6965,56,2140.0,1.0,False,0.46493617021276595
CDC25B,Ovary/Fallopian Tube,-0.04478366358143296,-0.3328888353880913,0.20009819104891613,0.6315,0.4775,56,2236.0,1.0,False,0.5569999999999999
FERMT1,Ovary/Fallopian Tube,0.026968989930764575,-0.22241419391539674,0.2983168967374319,0.4245,0.4635,56,2355.0,1.0,False,0.5569999999999999
SMAD7,Ovary/Fallopian Tube,-0.2827746003661721,-0.4968025560909908,-0.019116155923318168,0.983,0.92,56,1868.0,1.0,False,0.22846153846153852
PIM2,Ovary/Fallopian Tube,-0.04484392569470849,-0.3275697020562513,0.21134459692387053,0.6245,0.491,56,2435.0,1.0,False,0.5569999999999999
KLF5,Ovary/Fallopian Tube,-0.4320404258966606,-0.6266794629320644,-0.20302401774895357,1.0,0.996,56,1600.0,1.0,True,0.024685714285714307
ELMO3,Ovary/Fallopian Tube,-0.49656675295711405,-0.6842424115130883,-0.28757868116457375,1.0,0.9985,56,1735.0,1.0,True,0.012461538461538012
ESRP2,Ovary/Fallopian Tube,-0.021062151017977704,-0.28345573807364804,0.22798772831548764,0.5625,0.466,56,1896.0,1.0,False,0.5569999999999999
TRPS1,Ovary/Fallopian Tube,-0.3966679161686365,-0.6210384688593111,-0.16634415047926443,0.9975,0.989,56,1962.0,1.0,False,0.05280000000000004
CCNE1,Ovary/Fallopian Tube,-0.6087411321093098,-0.7671074901996737,-0.43694669452629364,1.0,1.0,56,1614.0,1.0,True,0.0
CDK6,Ovary/Fallopian Tube,-0.33908423177568736,-0.565294439461205,-0.1043088120230613,0.9945,0.9685,56,1952.0,1.0,False,0.1214999999999999
GATA3,Ovary/Fallopian Tube,-0.48721205015346425,-0.6780347771353958,-0.2709820365194245,1.0,0.999,56,1765.0,1.0,True,0.009000000000000008
