gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
CRK,Lung,-0.28864378593547735,-0.452813466443673,-0.13354889910072926,0.999,0.985,123,2339.0,1.0,True,0.0376744186046512
AXL,Lung,-0.28737586669419757,-0.4533676044028891,-0.12679112463453285,0.999,0.9815,123,1990.0,1.0,True,0.043912087912087824
SPINT2,Lung,-0.2618785493621677,-0.420528850043572,-0.09458103725650252,0.9985,0.968,123,2050.0,1.0,False,0.06710679611650491
CTNNB1,Lung,-0.012884064949392732,-0.1911308017862412,0.15510124891240618,0.5585,0.2745,123,2376.0,1.0,False,0.7293767441860465
FADD,Lung,-0.3004644704174114,-0.4706757504249721,-0.1426089692265315,1.0,0.987,123,2347.0,1.0,True,0.033035294117647086
IRF2BP2,Lung,-0.11140887127484989,-0.2884989857795406,0.07237756423802755,0.8895,0.5605,123,2454.0,1.0,False,0.5076577540106952
ARF4,Lung,-0.1952108249579361,-0.35606031931387294,-0.030990339341209372,0.9865,0.879,123,2351.0,1.0,False,0.18536170212765957
ZNF608,Lung,-0.1645803524454021,-0.3277997013920422,0.0015910044481899366,0.969,0.7725,123,2222.0,1.0,False,0.3014723926380368
IRS1,Lung,-0.30061515541346073,-0.4724116534568594,-0.13908443759650702,1.0,0.988,123,2113.0,1.0,True,0.030857142857142885
ZEB2,Lung,-0.17552510403314736,-0.3536299138164327,-0.012717037977508117,0.975,0.799,123,2134.0,1.0,False,0.2765350318471337
HIC2,Lung,-0.39798535994174944,-0.5323265856973673,-0.2413240311091665,1.0,0.9995,123,2143.0,1.0,True,0.0022040816326528182
GABARAP,Lung,-0.13870349240622923,-0.3162361220364127,0.03375159659436844,0.938,0.6755,123,2348.0,1.0,False,0.38724861878453043
CDH2,Lung,-0.04165939567882912,-0.21860399385755652,0.12264551565113191,0.6865,0.311,123,2364.0,1.0,False,0.7155000000000001
PPM1D,Lung,0.04401543943097552,-0.13567242908918486,0.21819009738166195,0.326,0.33,123,2493.0,1.0,False,0.7035728155339807
JUNB,Lung,-0.26681156659837324,-0.4171495934886273,-0.10415372196040901,0.999,0.9785,123,2317.0,1.0,True,0.049404255319148854
BCL2L1,Lung,-0.36352862366131133,-0.5153978284547853,-0.2093914941539221,1.0,0.9995,123,2271.0,1.0,True,0.0022040816326528182
PIK3CD,Lung,-0.15191916629868754,-0.32089141742978283,0.028191224058336628,0.9545,0.709,123,2404.0,1.0,False,0.36544186046511634
BCL2,Lung,-0.5732373787485292,-0.6861342325765016,-0.4446053049320948,1.0,1.0,123,1787.0,1.0,True,0.0
ZNF217,Lung,-0.32978887736403695,-0.4890280877715878,-0.17521502422665775,0.9995,0.9955,123,2174.0,1.0,True,0.013690140845070265
CEBPB,Lung,-0.32439439488218713,-0.47123467588805174,-0.1645221528392986,1.0,0.9955,123,2202.0,1.0,True,0.013690140845070265
PPP1CA,Lung,-0.26691195544948443,-0.4317437050171126,-0.10238510316363675,0.999,0.976,123,2069.0,1.0,False,0.05344329896907221
ZNF596,Lung,-0.3071047286663068,-0.47149261141180565,-0.13678702344670324,1.0,0.993,123,1872.0,1.0,True,0.019636363636363657
RELA,Lung,-0.36650870747129294,-0.5225098690239935,-0.21155633246737215,1.0,0.9995,123,2039.0,1.0,True,0.0022040816326528182
RAPH1,Lung,-0.1105678907602036,-0.29803581814492125,0.06545858710938068,0.8745,0.562,123,2392.0,1.0,False,0.5076577540106952
DENND4A,Lung,0.1415877764193415,-0.02106950667814944,0.32146333554048767,0.055,0.694,123,2356.0,1.0,False,0.37132584269662927
CCNE2,Lung,-0.6557734035693535,-0.75198663789136,-0.5458342572046453,1.0,1.0,123,1469.0,1.0,True,0.0
FOSL1,Lung,-0.5878699398148507,-0.6960836440619338,-0.4614688323107044,1.0,1.0,123,1479.0,1.0,True,0.0
DMRTA1,Lung,-0.07791617690705288,-0.2596361218618277,0.10310391493546822,0.7935,0.4295,123,2091.0,1.0,False,0.6223636363636363
B3GNT5,Lung,-0.1880690314644221,-0.3591695252750688,-0.016562072597382738,0.9795,0.8375,123,2370.0,1.0,False,0.2355704697986577
RPS6KA3,Lung,-0.15644389438501347,-0.32650106570907683,0.008432697945561118,0.9655,0.7455,123,2131.0,1.0,False,0.33316363636363633
TGIF1,Lung,-0.4048785879361836,-0.5449604508414119,-0.2480904165028956,1.0,1.0,123,2081.0,1.0,True,0.0
JUN,Lung,-0.20969080070778118,-0.3720272070778703,-0.03133482770903934,0.989,0.902,123,2194.0,1.0,False,0.15915789473684208
BET1L,Lung,-0.2874753466639537,-0.4334224885716478,-0.09644449986356246,0.9995,0.9815,123,2060.0,1.0,True,0.043912087912087824
GLIPR1L2,Lung,-0.25961855948645174,-0.42432170016966747,-0.0970683552213516,0.9995,0.967,123,1950.0,1.0,False,0.06788571428571434
FAM83H,Lung,-0.33359522712164774,-0.4966375506830572,-0.1775405454166501,1.0,0.996,123,1854.0,1.0,True,0.012895522388059714
SOX2,Lung,-0.4828278825533955,-0.6110780808330862,-0.344711262658504,1.0,1.0,123,1856.0,1.0,True,0.0
COPG1,Lung,-0.19360162241178133,-0.3434246545172819,-0.010743878781413807,0.987,0.8645,123,2734.0,1.0,False,0.20324999999999993
EXT1,Lung,-0.004478076250310076,-0.19787967025464054,0.16783393074388453,0.521,0.2775,123,1960.0,1.0,False,0.7293767441860465
SKA2,Lung,-0.31086212338038116,-0.47423459911687416,-0.14852250178708543,1.0,0.9925,123,2036.0,1.0,True,0.020506329113923916
ACTG1,Lung,-0.35528346996274185,-0.49112236246546986,-0.18992112306837677,1.0,0.9975,123,1990.0,1.0,True,0.00830769230769213
EFNA5,Lung,-0.23573307358101642,-0.3893268191094608,-0.06850495986803301,0.995,0.9445,123,2134.0,1.0,False,0.10159322033898305
SOCS3,Lung,-0.17772879646157183,-0.36869343317066594,-0.02004572648569164,0.9725,0.81,123,2210.0,1.0,False,0.26477419354838705
IFNE,Lung,-0.1647207604520567,-0.34309585306293927,-0.0034967092861544202,0.9725,0.7775,123,2039.0,1.0,False,0.2985093167701864
MAFF,Lung,0.012301642752349795,-0.1694952829671515,0.17970881629089153,0.441,0.286,123,2205.0,1.0,False,0.7293767441860465
ZFP36L1,Lung,-0.3768660625220308,-0.518288027325728,-0.21750625819949126,1.0,1.0,123,1877.0,1.0,True,0.0
IRS2,Lung,-0.4169926705642326,-0.5622735351890946,-0.2694279910351691,1.0,1.0,123,1756.0,1.0,True,0.0
RXRA,Lung,-0.27790132245591515,-0.4439896900753349,-0.12006886322769916,0.9985,0.979,123,2036.0,1.0,True,0.049304347826087
UBE2H,Lung,-0.3150221467066787,-0.4730631990247425,-0.1537354680064671,1.0,0.992,123,1886.0,1.0,True,0.021333333333333353
RHD,Lung,-0.22453921407413965,-0.4001570077381426,-0.06031578835652246,0.993,0.923,123,2247.0,1.0,False,0.13199999999999992
TEAD1,Lung,-0.25485137408511616,-0.4245744724862623,-0.10187218194922587,0.9965,0.967,123,1999.0,1.0,False,0.06788571428571434
MITF,Lung,-0.09509437781971372,-0.2798932304107469,0.0644643575042132,0.869,0.499,123,2374.0,1.0,False,0.563625
PTMA,Lung,-0.21082361196397992,-0.37335505692951765,-0.039555335250922585,0.989,0.8905,123,2140.0,1.0,False,0.17139130434782618
