gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
ELMO2,Soft Tissue,-0.06606503559676216,-0.3422339132892671,0.2504074436985928,0.6645,0.5425,45,2080.0,1.0,False,0.5098846153846154
PKN2,Soft Tissue,0.08678484357172644,-0.18334432383420346,0.3857534129823803,0.2655,0.57,45,2111.0,1.0,False,0.5098846153846154
ERBB3,Soft Tissue,-0.3329251360794686,-0.5620217132627687,-0.0596226807448606,0.9905,0.9495,45,2082.0,1.0,False,0.17152941176470604
YBX1,Soft Tissue,-0.054397480992947944,-0.365547817680631,0.2117865828616261,0.6635,0.518,45,2033.0,1.0,False,0.5098846153846154
KLF6,Soft Tissue,-0.38061805520053604,-0.6291233572328945,-0.13406345411846526,0.9965,0.9745,45,2272.0,1.0,False,0.11948936170212777
RHOA,Soft Tissue,-0.11584590747520623,-0.38709098602086445,0.18454249875163198,0.7815,0.6165,45,2161.0,1.0,False,0.5098846153846154
CBFB,Soft Tissue,0.0022431988624554977,-0.29906971953375905,0.2876475291495617,0.4935,0.512,45,2159.0,1.0,False,0.5098846153846154
ACSL4,Soft Tissue,-0.48261767515958853,-0.6818157085919128,-0.24730929990388834,1.0,0.998,45,1755.0,1.0,True,0.021600000000000022
AP1M1,Soft Tissue,0.16605527635158968,-0.09787727514782207,0.4568026826321683,0.1315,0.707,45,2082.0,1.0,False,0.4619562043795621
TP63,Soft Tissue,0.11436517026421089,-0.17427074726230712,0.4028566237736697,0.222,0.615,45,1777.0,1.0,False,0.5098846153846154
FERMT2,Soft Tissue,-0.16731071194073802,-0.4349602253124314,0.14447441762261093,0.849,0.7095,45,1777.0,1.0,False,0.4619562043795621
ACTB,Soft Tissue,-0.3847120150184016,-0.6180081809176745,-0.11338535611139156,0.995,0.977,45,1898.0,1.0,False,0.1180465116279068
FGFR1,Soft Tissue,-0.3924370283890335,-0.623714015733553,-0.12864873734031512,0.993,0.9775,45,1793.0,1.0,False,0.1180465116279068
