gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
LPAR1,Bone,-0.34600231696919204,-0.6075065876511245,-0.03897265402272576,0.982,0.9435,35,1552.0,1.0,False,0.22736842105263178
KLHL9,Bone,-0.3684194351485679,-0.6349020571066939,-0.06458297016797876,0.985,0.951,35,1759.0,1.0,False,0.2160000000000002
LDB1,Bone,-0.3591174477462036,-0.6354193074598857,-0.05251705337328133,0.9785,0.941,35,1677.0,1.0,False,0.22736842105263178
TSPAN4,Bone,-0.09124748387702794,-0.3936917486718974,0.2614952185294621,0.6965,0.6125,35,2123.0,1.0,False,0.45339622641509425
ASCL5,Bone,-0.03586892613937692,-0.3776804615366442,0.25560889781482543,0.581,0.571,35,1781.0,1.0,False,0.45339622641509425
ITGB3,Bone,-0.5033189383504039,-0.7374603134691025,-0.24449665350689326,1.0,0.995,35,1618.0,1.0,False,0.056842105263157944
RPL17,Bone,-0.020826357064193113,-0.3376337005177587,0.3007812094054394,0.561,0.55,35,2288.0,1.0,False,0.45420560747663546
H2BC14,Bone,-0.20181514966388447,-0.5015224149628272,0.12664440894467344,0.8875,0.785,35,1678.0,1.0,False,0.3938823529411764
H2BC8,Bone,-0.2882281494119979,-0.5875674042845589,0.032127662972647464,0.952,0.889,35,1915.0,1.0,False,0.30349367088607593
H3C8,Bone,-0.45048133942860347,-0.701286218649944,-0.16348638525028264,0.9985,0.986,35,1650.0,1.0,False,0.11630769230769242
H4C13,Bone,0.12331154577946801,-0.1934449298275948,0.4483800365748367,0.226,0.6445,35,2331.0,1.0,False,0.45339622641509425
HNF1B,Bone,-0.13703385067081109,-0.4695951319319645,0.16192934721865848,0.787,0.65,35,2067.0,1.0,False,0.45339622641509425
H3C7,Bone,-0.0962506903992486,-0.4165552852279099,0.2282814342386359,0.703,0.613,35,2331.0,1.0,False,0.45339622641509425
H2BC10,Bone,-0.35488082022923095,-0.6282900955500179,-0.04337676806433066,0.981,0.943,35,2006.0,1.0,False,0.22736842105263178
H3C3,Bone,-0.3308982590690278,-0.6009270050270477,-0.016539277165732835,0.977,0.915,35,2258.0,1.0,False,0.27818181818181803
